year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise
2017,2,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,40.76,66.06
2017,3,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,32.07,52.16
2017,4,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,34.66,62.07
2017,5,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,37.16,55.59
2017,6,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,35.99,34.38
2017,7,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,31.8,32.38
2017,8,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,40.18,34.72
2017,9,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,40.05,46.94
2017,10,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,39.34,47.16
2017,11,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,34.95,51.37
2017,12,PLF,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,36.08,68.63
2017,1,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,3.87
2017,2,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,2.93
2017,3,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,2.92
2017,4,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,2.92
2017,5,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,2.92
2017,6,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,1.92
2017,7,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,1.92
2017,8,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,1.92
2017,9,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,1.92
2017,10,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,2.38
2017,11,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,2.92
2017,12,CFX,Les moyens humaines,"Praticiens attachés, internes, FFI",personnes,2.0,3.5
2017,1,PLF,Les moyens humaines,Praticiens contractuels,personnes,21.56,37.53
2017,2,PLF,Les moyens humaines,Praticiens contractuels,personnes,19.24,36.38
2017,3,PLF,Les moyens humaines,Praticiens contractuels,personnes,15.36,25.75
2017,4,PLF,Les moyens humaines,Praticiens contractuels,personnes,17.83,30.23
2017,5,PLF,Les moyens humaines,Praticiens contractuels,personnes,16.48,26.83
2017,6,PLF,Les moyens humaines,Praticiens contractuels,personnes,17.55,17.11
2017,7,PLF,Les moyens humaines,Praticiens contractuels,personnes,14.98,14.57
2017,8,PLF,Les moyens humaines,Praticiens contractuels,personnes,20.23,16.23
2017,9,PLF,Les moyens humaines,Praticiens contractuels,personnes,19.3,22.27
2017,10,PLF,Les moyens humaines,Praticiens contractuels,personnes,19.51,25.04
2017,11,PLF,Les moyens humaines,Praticiens contractuels,personnes,16.94,27.93
2017,12,PLF,Les moyens humaines,Praticiens contractuels,personnes,17.02,35.38
2017,1,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.9,3.08
2017,2,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.84,2.84
2017,3,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.52,1.94
2017,4,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.82,2.91
2017,5,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.82,2.38
2017,6,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.82,1.92
2017,7,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.27,0.9
2017,8,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.87,1.92
2017,9,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.87,1.9
2017,10,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.83,1.9
2017,11,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.82,2.46
2017,12,CFX,Les moyens humaines,Praticiens contractuels,personnes,1.82,2.9
2017,1,PLF,Les moyens humaines,Total en ETP,personnes,92.67,126.88
2017,2,PLF,Les moyens humaines,Total en ETP,personnes,101.05,142.5
2017,3,PLF,Les moyens humaines,Total en ETP,personnes,100.38,131.03
2017,4,PLF,Les moyens humaines,Total en ETP,personnes,94.78,141.56
2017,5,PLF,Les moyens humaines,Total en ETP,personnes,92.78,138.01
2017,6,PLF,Les moyens humaines,Total en ETP,personnes,88.94,120.61
2017,7,PLF,Les moyens humaines,Total en ETP,personnes,85.07,126.97
2017,8,PLF,Les moyens humaines,Total en ETP,personnes,87.45,130.81
2017,9,PLF,Les moyens humaines,Total en ETP,personnes,108.85,137.12
2017,10,PLF,Les moyens humaines,Total en ETP,personnes,102.59,140.33
2017,11,PLF,Les moyens humaines,Total en ETP,personnes,105.53,152.42
2017,12,PLF,Les moyens humaines,Total en ETP,personnes,98.49,140.04
2017,1,CFX,Les moyens humaines,Total en ETP,personnes,6.28,10.02
2017,2,CFX,Les moyens humaines,Total en ETP,personnes,7.77,10.93
2017,3,CFX,Les moyens humaines,Total en ETP,personnes,8.76,10.31
2017,4,CFX,Les moyens humaines,Total en ETP,personnes,7.77,10.87
2017,5,CFX,Les moyens humaines,Total en ETP,personnes,6.1,10.65
2017,6,CFX,Les moyens humaines,Total en ETP,personnes,6.77,9.87
2017,7,CFX,Les moyens humaines,Total en ETP,personnes,6.77,9.87
2017,8,CFX,Les moyens humaines,Total en ETP,personnes,6.77,10.65
2017,9,CFX,Les moyens humaines,Total en ETP,personnes,9.43,10.8
2017,10,CFX,Les moyens humaines,Total en ETP,personnes,7.77,10.87
2017,11,CFX,Les moyens humaines,Total en ETP,personnes,7.77,11.65
2017,12,CFX,Les moyens humaines,Total en ETP,personnes,7.77,10.86
2017,1,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,185.7,305.49
2017,2,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,163.57,277.28
2017,3,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,131.8,227.04
2017,4,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,151.26,242.53
2017,5,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,147.82,229.52
2017,6,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,150.41,142.55
2017,7,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,132.56,130.22
2017,8,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,158.75,145.24
2017,9,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,164.6,195.83
2017,10,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,170.88,200.93
2017,11,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,146.95,209.74
2017,12,PLF,Les moyens humaines,Total médecins (effectif physique),personnes,150.34,294.17
2017,1,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,13.9,22.74
2017,2,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.92,20.59
2017,3,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,9.91,16.62
2017,4,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.92,17.87
2017,5,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.91,17.47
2017,6,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.91,10.59
2017,7,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,9.91,9.62
2017,8,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.92,10.62
2017,9,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.91,14.71
2017,10,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,13.23,15.04
2017,11,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.91,15.5
2017,12,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.91,22.16
2017,1,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,51.41,77.31
2017,2,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,48.56,74.01
2017,3,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,36.24,65.81
2017,4,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,41.57,71.2
2017,5,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,42.9,70.39
2017,6,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,42.9,41.5
2017,7,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,36.9,37.06
2017,8,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,47.57,40.15
2017,9,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,46.9,57.46
2017,10,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,48.23,58.63
2017,11,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,42.57,64.36
2017,12,PLF,Les moyens humaines,Total étudiants (hors ETP),personnes,42.9,81.9
2017,1,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,11.0,15.41
2017,2,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,14.73
2017,3,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,8.0,12.53
2017,4,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,8.0,14.18
2017,5,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,13.31
2017,6,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,7.8
2017,7,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,8.0,7.04
2017,8,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,7.43
2017,9,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,11.05
2017,10,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,11.17
2017,11,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,12.2
2017,12,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,16.39
2017,1,PLF,Personnel non medical,Personnel administratif,personnes,57.61,79.93
2017,2,PLF,Personnel non medical,Personnel administratif,personnes,57.31,79.63
2017,3,PLF,Personnel non medical,Personnel administratif,personnes,58.66,82.23
2017,4,PLF,Personnel non medical,Personnel administratif,personnes,56.76,80.96
2017,5,PLF,Personnel non medical,Personnel administratif,personnes,58.32,81.47
2017,6,PLF,Personnel non medical,Personnel administratif,personnes,54.13,75.81
2017,7,PLF,Personnel non medical,Personnel administratif,personnes,51.03,70.56
2017,8,PLF,Personnel non medical,Personnel administratif,personnes,53.48,75.19
2017,9,PLF,Personnel non medical,Personnel administratif,personnes,60.09,88.37
2017,10,PLF,Personnel non medical,Personnel administratif,personnes,60.45,86.77
2017,11,PLF,Personnel non medical,Personnel administratif,personnes,61.28,84.88
2017,12,PLF,Personnel non medical,Personnel administratif,personnes,57.38,77.95
2017,1,CFX,Personnel non medical,Personnel administratif,personnes,6.12,7.92
2017,2,CFX,Personnel non medical,Personnel administratif,personnes,6.09,7.89
2017,3,CFX,Personnel non medical,Personnel administratif,personnes,6.08,8.16
2017,4,CFX,Personnel non medical,Personnel administratif,personnes,5.83,8.16
2017,5,CFX,Personnel non medical,Personnel administratif,personnes,5.79,8.16
2017,6,CFX,Personnel non medical,Personnel administratif,personnes,5.07,7.65
2017,7,CFX,Personnel non medical,Personnel administratif,personnes,5.07,6.92
2017,8,CFX,Personnel non medical,Personnel administratif,personnes,5.12,7.41
2017,9,CFX,Personnel non medical,Personnel administratif,personnes,6.07,8.7
2017,10,CFX,Personnel non medical,Personnel administratif,personnes,6.07,8.7
2017,11,CFX,Personnel non medical,Personnel administratif,personnes,6.07,8.42
2017,12,CFX,Personnel non medical,Personnel administratif,personnes,5.83,7.87
2017,1,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,555.56,924.36
2017,2,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,516.86,842.06
2017,3,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,410.84,651.63
2017,4,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,446.77,808.18
2017,5,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,459.88,695.96
2017,6,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,440.04,424.12
2017,7,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,396.74,400.68
2017,8,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,524.02,442.14
2017,9,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,510.25,619.66
2017,10,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,492.71,627.33
2017,11,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,443.73,677.2
2017,12,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,458.3,894.53
2017,1,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,77.49,129.03
2017,2,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,72.18,116.33
2017,3,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,57.08,89.6
2017,4,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,62.34,112.01
2017,5,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,63.81,97.86
2017,6,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,61.51,59.1
2017,7,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,55.43,56.44
2017,8,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,72.78,61.72
2017,9,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,71.36,87.33
2017,10,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,68.7,87.84
2017,11,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,61.92,93.11
2017,12,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,63.3,121.23
2017,1,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.69,13.64
2017,2,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.67,12.94
2017,3,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.55,12.62
2017,4,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.03,13.15
2017,5,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.44,12.46
2017,6,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.19,12.27
2017,7,PLF,Personnel non medical,Personnel socio-éducatif,personnes,8.26,11.89
2017,8,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.01,12.47
2017,9,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.04,13.48
2017,10,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.01,14.12
2017,11,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.01,14.68
2017,12,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.31,13.59
2017,1,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,1.47
2017,2,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,0.98
2017,3,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,0.98
2017,4,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,0.98
2017,5,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,1.2
2017,6,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,0.98
2017,7,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,0.98
2017,8,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,0.98
2017,9,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,0.98
2017,10,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,1.36
2017,11,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,1.45
2017,12,CFX,Personnel non medical,Personnel socio-éducatif,personnes,1.0,0.84
2017,1,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,36.36,54.67
2017,2,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,36.07,50.9
2017,3,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,37.13,49.03
2017,4,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,37.18,51.35
2017,5,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,37.11,51.5
2017,6,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,35.07,48.63
2017,7,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,32.97,44.25
2017,8,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,34.16,47.38
2017,9,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,39.66,55.69
2017,10,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,38.09,52.61
2017,11,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,38.73,53.7
2017,12,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,35.87,51.69
2017,1,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,7.08,10.83
2017,2,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,7.06,9.97
2017,3,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,7.06,9.17
2017,4,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,7.06,9.7
2017,5,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,7.06,9.83
2017,6,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,7.06,9.43
2017,7,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,6.06,8.7
2017,8,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,7.06,9.3
2017,9,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,8.03,10.5
2017,10,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,7.09,10.17
2017,11,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,7.83,10.57
2017,12,CFX,Personnel non medical,Personnel technique et ouvrier,personnes,7.06,9.97
2017,1,PLF,Personnel paramedical,Direction & administratif ,personnes,56.74,76.13
2017,2,PLF,Personnel paramedical,Direction & administratif ,personnes,60.12,77.23
2017,3,PLF,Personnel paramedical,Direction & administratif ,personnes,58.84,77.1
2017,4,PLF,Personnel paramedical,Direction & administratif ,personnes,58.79,70.73
2017,5,PLF,Personnel paramedical,Direction & administratif ,personnes,61.08,73.98
2017,6,PLF,Personnel paramedical,Direction & administratif ,personnes,60.71,76.97
2017,7,PLF,Personnel paramedical,Direction & administratif ,personnes,53.86,69.83
2017,8,PLF,Personnel paramedical,Direction & administratif ,personnes,58.17,64.75
2017,9,PLF,Personnel paramedical,Direction & administratif ,personnes,63.5,80.1
2017,10,PLF,Personnel paramedical,Direction & administratif ,personnes,63.5,77.85
2017,11,PLF,Personnel paramedical,Direction & administratif ,personnes,63.5,79.1
2017,12,PLF,Personnel paramedical,Direction & administratif ,personnes,63.5,79.08
2017,1,CFX,Personnel paramedical,Direction & administratif ,personnes,5.12,7.87
2017,2,CFX,Personnel paramedical,Direction & administratif ,personnes,5.77,7.77
2017,3,CFX,Personnel paramedical,Direction & administratif ,personnes,5.69,7.79
2017,4,CFX,Personnel paramedical,Direction & administratif ,personnes,5.74,7.79
2017,5,CFX,Personnel paramedical,Direction & administratif ,personnes,5.71,7.94
2017,6,CFX,Personnel paramedical,Direction & administratif ,personnes,5.24,7.79
2017,7,CFX,Personnel paramedical,Direction & administratif ,personnes,4.72,6.91
2017,8,CFX,Personnel paramedical,Direction & administratif ,personnes,5.33,6.64
2017,9,CFX,Personnel paramedical,Direction & administratif ,personnes,5.72,8.79
2017,10,CFX,Personnel paramedical,Direction & administratif ,personnes,5.72,7.91
2017,11,CFX,Personnel paramedical,Direction & administratif ,personnes,5.72,8.67
2017,12,CFX,Personnel paramedical,Direction & administratif ,personnes,5.72,7.64
2017,1,PLF,Personnel paramedical,Personnel hospitalier ,personnes,525.71,762.61
2017,2,PLF,Personnel paramedical,Personnel hospitalier ,personnes,466.92,622.12
2017,3,PLF,Personnel paramedical,Personnel hospitalier ,personnes,370.27,443.65
2017,4,PLF,Personnel paramedical,Personnel hospitalier ,personnes,416.34,557.71
2017,5,PLF,Personnel paramedical,Personnel hospitalier ,personnes,413.36,499.63
2017,6,PLF,Personnel paramedical,Personnel hospitalier ,personnes,421.19,204.96
2017,7,PLF,Personnel paramedical,Personnel hospitalier ,personnes,369.02,192.08
2017,8,PLF,Personnel paramedical,Personnel hospitalier ,personnes,467.08,171.59
2017,9,PLF,Personnel paramedical,Personnel hospitalier ,personnes,465.84,363.95
2017,10,PLF,Personnel paramedical,Personnel hospitalier ,personnes,452.34,409.44
2017,11,PLF,Personnel paramedical,Personnel hospitalier ,personnes,404.9,452.44
2017,12,PLF,Personnel paramedical,Personnel hospitalier ,personnes,414.86,547.95
2017,1,CFX,Personnel paramedical,Personnel hospitalier ,personnes,60.36,85.65
2017,2,CFX,Personnel paramedical,Personnel hospitalier ,personnes,53.6,70.32
2017,3,CFX,Personnel paramedical,Personnel hospitalier ,personnes,42.53,49.86
2017,4,CFX,Personnel paramedical,Personnel hospitalier ,personnes,47.68,62.73
2017,5,CFX,Personnel paramedical,Personnel hospitalier ,personnes,47.76,55.72
2017,6,CFX,Personnel paramedical,Personnel hospitalier ,personnes,48.38,22.68
2017,7,CFX,Personnel paramedical,Personnel hospitalier ,personnes,42.46,20.28
2017,8,CFX,Personnel paramedical,Personnel hospitalier ,personnes,53.76,18.03
2017,9,CFX,Personnel paramedical,Personnel hospitalier ,personnes,53.18,39.86
2017,10,CFX,Personnel paramedical,Personnel hospitalier ,personnes,51.9,45.69
2017,11,CFX,Personnel paramedical,Personnel hospitalier ,personnes,46.87,50.04
2017,12,CFX,Personnel paramedical,Personnel hospitalier ,personnes,48.02,61.09
2017,1,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,8.0,11.45
2017,2,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,7.74,11.26
2017,3,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,8.0,11.58
2017,4,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,8.0,11.85
2017,5,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,8.0,11.66
2017,6,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,8.0,11.28
2017,7,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,7.0,9.85
2017,8,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,8.0,10.26
2017,9,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,9.0,11.88
2017,10,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,9.0,12.02
2017,11,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,9.0,11.84
2017,12,PLF,Personnel paramedical,Personnel socio-éducatif ,personnes,8.0,11.72
2017,1,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,0.76
2017,2,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,0.75
2017,3,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,0.91
2017,4,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,0.75
2017,5,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,1.15
2017,6,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,0.75
2017,7,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,0.75
2017,8,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,0.75
2017,9,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,1.2
2017,10,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,0.91
2017,11,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,1.15
2017,12,CFX,Personnel paramedical,Personnel socio-éducatif ,personnes,1.0,0.76
2017,1,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,29.21,47.04
2017,2,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,29.37,43.97
2017,3,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,30.93,45.34
2017,4,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,31.11,45.6
2017,5,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,29.47,51.29
2017,6,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,29.26,46.44
2017,7,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,27.32,38.74
2017,8,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,28.94,41.19
2017,9,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,32.78,49.75
2017,10,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,33.11,49.83
2017,11,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,32.79,50.87
2017,12,PLF,Personnel paramedical,Personnel technique & ouvrier ,personnes,30.36,48.09
2017,1,CFX,Personnel paramedical,Personnel technique & ouvrier ,personnes,8.48,12.23
2017,2,CFX,Personnel paramedical,Personnel technique & ouvrier ,personnes,8.48,12.47
2017,3,CFX,Personnel paramedical,Personnel technique & ouvrier ,personnes,9.34,12.32
2017,4,CFX,Personnel paramedical,Personnel technique & ouvrier ,personnes,9.17,12.86
2017,5,CFX,Personnel paramedical,Personnel technique & ouvrier ,personnes,8.48,12.62
2017,6,CFX,Personnel paramedical,Personnel technique & ouvrier ,personnes,8.48,12.24
2017,7,CFX,Personnel paramedical,Personnel technique & ouvrier ,personnes,8.04,10.86
2017,8,CFX,Personnel paramedical,Personnel technique & ouvrier ,personnes,8.48,12.01
2017,9,CFX,Personnel paramedical,Personnel technique & ouvrier ,personnes,9.48,13.39
