ANNEE,INDICATEUR,SOUS-INDICATEUR,PLF_NORMAL,CFX_NORMAL,TOTAL_NORMAL,UNITE,MODE,PLF_CRISE,CFX_CRISE,TOTAL_CRISE,ECART_TOTAL,VARIATION_PCT
2013,Activités en actes,Chirurgie,45463.0,117.0,45580.0,actes,Normal,77287.1,198.9,77486.0,31906.0,70.0
2011,Activités en actes,Laboratoires,6228317.0,237943.0,6466260.0,actes,Normal,10588138.9,404503.1,10992642.0,4526382.0,70.0
2012,Activités en actes,Laboratoires,6255833.0,130657.0,6386490.0,actes,Normal,10634916.1,222116.9,10857033.0,4470543.0,70.0
2013,Activités en actes,Laboratoires,6255833.0,130657.0,6386490.0,actes,Normal,10634916.1,222116.9,10857033.0,4470543.0,70.0
2011,Activités en actes,Soins dentaires,383041.0,22357.0,405398.0,actes,Normal,651169.7,38006.9,689176.6,283778.6,70.0
2012,Activités en actes,Soins dentaires,377686.0,31681.0,409367.0,actes,Normal,642066.2,53857.7,695923.9,286556.9,70.0
2013,Activités en actes,Soins dentaires,377686.0,31681.0,409367.0,actes,Normal,642066.2,53857.7,695923.9,286556.9,70.0
2011,Activités en séances,Chimiothérapie,19640.0,392.0,20032.0,actes,Normal,33388.0,666.4,34054.4,14022.4,70.0
2012,Activités en séances,Chimiothérapie,16714.0,482.0,17196.0,actes,Normal,28413.8,819.4,29233.2,12037.2,70.0
2013,Activités en séances,Chimiothérapie,16714.0,482.0,17196.0,actes,Normal,28413.8,819.4,29233.2,12037.2,70.0
2011,Activités en séances,Dialyses,7862.0,0.0,7862.0,actes,Normal,13365.4,0.0,13365.4,5503.4,70.0
2012,Activités en séances,Dialyses,7038.0,0.0,7038.0,actes,Normal,11964.6,0.0,11964.6,4926.6,70.0
2013,Activités en séances,Dialyses,7038.0,0.0,7038.0,actes,Normal,11964.6,0.0,11964.6,4926.6,70.0
2011,Activités en séances,Radiothérapie,17026.0,0.0,17026.0,actes,Normal,28944.2,0.0,28944.2,11918.2,70.0
2012,Activités en séances,Radiothérapie,16136.0,0.0,16136.0,actes,Normal,27431.2,0.0,27431.2,11295.2,70.0
2013,Activités en séances,Radiothérapie,16136.0,0.0,16136.0,actes,Normal,27431.2,0.0,27431.2,11295.2,70.0
2011,Causes d'hospitalisation,Accouchements,1139.5,1139.5,2279.0,accouchements,Normal,1937.15,1937.15,3874.3,1595.3,70.0
2012,Causes d'hospitalisation,Accouchements,1139.5,1139.5,2279.0,accouchements,Normal,1937.15,1937.15,3874.3,1595.3,70.0
2013,Causes d'hospitalisation,Accouchements,1139.5,1139.5,2279.0,accouchements,Normal,1937.15,1937.15,3874.3,1595.3,70.0
2014,Causes d'hospitalisation,Accouchements,1139.5,1139.5,2279.0,accouchements,Normal,1937.15,1937.15,3874.3,1595.3,70.0
2015,Causes d'hospitalisation,Accouchements,1139.5,1139.5,2279.0,accouchements,Normal,1937.15,1937.15,3874.3,1595.3,70.0
2016,Causes d'hospitalisation,Accouchements,1093.0,1093.0,2186.0,accouchements,Normal,1858.1,1858.1,3716.2,1530.2,70.0
2017,Causes d'hospitalisation,Accouchements,1093.0,1093.0,2186.0,accouchements,Normal,1858.1,1858.1,3716.2,1530.2,70.0
2011,Causes d'hospitalisation,Naissances,1228.5,1228.5,2457.0,naissances,Normal,2088.45,2088.45,4176.9,1719.9,70.0
2012,Causes d'hospitalisation,Naissances,1228.5,1228.5,2457.0,naissances,Normal,2088.45,2088.45,4176.9,1719.9,70.0
2013,Causes d'hospitalisation,Naissances,1228.5,1228.5,2457.0,naissances,Normal,2088.45,2088.45,4176.9,1719.9,70.0
2011,Causes d'hospitalisation,Obstétrique,2274.0,2274.0,4548.0,sejours,Normal,3865.8,3865.8,7731.6,3183.6,70.0
2012,Causes d'hospitalisation,Obstétrique,2274.0,2274.0,4548.0,sejours,Normal,3865.8,3865.8,7731.6,3183.6,70.0
2013,Causes d'hospitalisation,Obstétrique,2242.83,2242.83,4485.67,sejours,Normal,3812.81,3812.81,7625.62,3139.95,70.0
2014,Causes d'hospitalisation,Obstétrique,2211.67,2211.67,4423.33,sejours,Normal,3759.84,3759.84,7519.68,3096.35,70.0
2015,Causes d'hospitalisation,Obstétrique,2180.5,2180.5,4361.0,sejours,Normal,3706.85,3706.85,7413.7,3052.7,70.0
2016,Causes d'hospitalisation,Obstétrique,2180.5,2180.5,4361.0,sejours,Normal,3706.85,3706.85,7413.7,3052.7,70.0
2011,Causes d'hospitalisation,Pathologies Digestives,4283.0,4283.0,8566.0,sejours,Normal,7281.1,7281.1,14562.2,5996.2,70.0
2012,Causes d'hospitalisation,Pathologies Digestives,4283.0,4283.0,8566.0,sejours,Normal,7281.1,7281.1,14562.2,5996.2,70.0
2013,Causes d'hospitalisation,Pathologies Digestives,4283.0,4283.0,8566.0,sejours,Normal,7281.1,7281.1,14562.2,5996.2,70.0
2014,Causes d'hospitalisation,Pathologies Digestives,4283.0,4283.0,8566.0,sejours,Normal,7281.1,7281.1,14562.2,5996.2,70.0
2015,Causes d'hospitalisation,Pathologies Digestives,4283.0,4283.0,8566.0,sejours,Normal,7281.1,7281.1,14562.2,5996.2,70.0
2016,Causes d'hospitalisation,Pathologies Digestives,4283.0,4283.0,8566.0,sejours,Normal,7281.1,7281.1,14562.2,5996.2,70.0
2011,Causes d'hospitalisation,Pathologies Génito-urinaires,6077.0,6077.0,12154.0,sejours,Normal,10330.9,10330.9,20661.8,8507.8,70.0
2012,Causes d'hospitalisation,Pathologies Génito-urinaires,6077.0,6077.0,12154.0,sejours,Normal,10330.9,10330.9,20661.8,8507.8,70.0
2013,Causes d'hospitalisation,Pathologies Génito-urinaires,6077.0,6077.0,12154.0,sejours,Normal,10330.9,10330.9,20661.8,8507.8,70.0
2014,Causes d'hospitalisation,Pathologies Génito-urinaires,6077.0,6077.0,12154.0,sejours,Normal,10330.9,10330.9,20661.8,8507.8,70.0
2015,Causes d'hospitalisation,Pathologies Génito-urinaires,6077.0,6077.0,12154.0,sejours,Normal,10330.9,10330.9,20661.8,8507.8,70.0
2016,Causes d'hospitalisation,Pathologies Génito-urinaires,6077.0,6077.0,12154.0,sejours,Normal,10330.9,10330.9,20661.8,8507.8,70.0
2011,Causes d'hospitalisation,Pathologies cancéreuses,23394.5,23394.5,46789.0,sejours,Normal,39770.65,39770.65,79541.3,32752.3,70.0
2012,Causes d'hospitalisation,Pathologies cancéreuses,23394.5,23394.5,46789.0,sejours,Normal,39770.65,39770.65,79541.3,32752.3,70.0
2013,Causes d'hospitalisation,Pathologies cancéreuses,25432.5,25432.5,50865.0,sejours,Normal,43235.25,43235.25,86470.5,35605.5,70.0
2014,Causes d'hospitalisation,Pathologies cancéreuses,27470.5,27470.5,54941.0,sejours,Normal,46699.85,46699.85,93399.7,38458.7,70.0
2015,Causes d'hospitalisation,Pathologies cancéreuses,29508.5,29508.5,59017.0,sejours,Normal,50164.45,50164.45,100328.9,41311.9,70.0
2016,Causes d'hospitalisation,Pathologies cancéreuses,29508.5,29508.5,59017.0,sejours,Normal,50164.45,50164.45,100328.9,41311.9,70.0
2011,Causes d'hospitalisation,Pathologies cardio-vasculaires,7637.5,7637.5,15275.0,sejours,Normal,12983.75,12983.75,25967.5,10692.5,70.0
2012,Causes d'hospitalisation,Pathologies cardio-vasculaires,7637.5,7637.5,15275.0,sejours,Normal,12983.75,12983.75,25967.5,10692.5,70.0
2013,Causes d'hospitalisation,Pathologies cardio-vasculaires,7748.0,7748.0,15496.0,sejours,Normal,13171.6,13171.6,26343.2,10847.2,70.0
2014,Causes d'hospitalisation,Pathologies cardio-vasculaires,7858.5,7858.5,15717.0,sejours,Normal,13359.45,13359.45,26718.9,11001.9,70.0
2015,Causes d'hospitalisation,Pathologies cardio-vasculaires,7969.0,7969.0,15938.0,sejours,Normal,13547.3,13547.3,27094.6,11156.6,70.0
2016,Causes d'hospitalisation,Pathologies cardio-vasculaires,7969.0,7969.0,15938.0,sejours,Normal,13547.3,13547.3,27094.6,11156.6,70.0
2011,Causes d'hospitalisation,Pathologies de l’appareil digestif,3143.0,3143.0,6286.0,sejours,Normal,5343.1,5343.1,10686.2,4400.2,70.0
2012,Causes d'hospitalisation,Pathologies de l’appareil digestif,3143.0,3143.0,6286.0,sejours,Normal,5343.1,5343.1,10686.2,4400.2,70.0
2013,Causes d'hospitalisation,Pathologies de l’appareil digestif,3143.0,3143.0,6286.0,sejours,Normal,5343.1,5343.1,10686.2,4400.2,70.0
2011,Causes d'hospitalisation,Pathologies de l’appareil génito-urinaire,5983.0,5983.0,11966.0,sejours,Normal,10171.1,10171.1,20342.2,8376.2,70.0
2012,Causes d'hospitalisation,Pathologies de l’appareil génito-urinaire,5983.0,5983.0,11966.0,sejours,Normal,10171.1,10171.1,20342.2,8376.2,70.0
2013,Causes d'hospitalisation,Pathologies de l’appareil génito-urinaire,5983.0,5983.0,11966.0,sejours,Normal,10171.1,10171.1,20342.2,8376.2,70.0
2011,Causes d'hospitalisation,"Pathologies endocriniennes, métaboliques et nutritionnelles",5805.5,5805.5,11611.0,sejours,Normal,9869.35,9869.35,19738.7,8127.7,70.0
2012,Causes d'hospitalisation,"Pathologies endocriniennes, métaboliques et nutritionnelles",5805.5,5805.5,11611.0,sejours,Normal,9869.35,9869.35,19738.7,8127.7,70.0
2013,Causes d'hospitalisation,"Pathologies endocriniennes, métaboliques et nutritionnelles",5962.33,5962.33,11924.67,sejours,Normal,10135.96,10135.96,20271.92,8347.25,70.0
2014,Causes d'hospitalisation,"Pathologies endocriniennes, métaboliques et nutritionnelles",6119.17,6119.17,12238.33,sejours,Normal,10402.59,10402.59,20805.18,8566.85,70.0
2015,Causes d'hospitalisation,"Pathologies endocriniennes, métaboliques et nutritionnelles",6276.0,6276.0,12552.0,sejours,Normal,10669.2,10669.2,21338.4,8786.4,70.0
2016,Causes d'hospitalisation,"Pathologies endocriniennes, métaboliques et nutritionnelles",6276.0,6276.0,12552.0,sejours,Normal,10669.2,10669.2,21338.4,8786.4,70.0
2011,Causes d'hospitalisation,Pathologies infectieuses,1772.5,1772.5,3545.0,sejours,Normal,3013.25,3013.25,6026.5,2481.5,70.0
2012,Causes d'hospitalisation,Pathologies infectieuses,1772.5,1772.5,3545.0,sejours,Normal,3013.25,3013.25,6026.5,2481.5,70.0
2013,Causes d'hospitalisation,Pathologies infectieuses,1773.67,1773.67,3547.33,sejours,Normal,3015.24,3015.24,6030.48,2483.15,70.0
2014,Causes d'hospitalisation,Pathologies infectieuses,1774.83,1774.83,3549.67,sejours,Normal,3017.21,3017.21,6034.42,2484.75,70.0
2015,Causes d'hospitalisation,Pathologies infectieuses,1776.0,1776.0,3552.0,sejours,Normal,3019.2,3019.2,6038.4,2486.4,70.0
2016,Causes d'hospitalisation,Pathologies infectieuses,1776.0,1776.0,3552.0,sejours,Normal,3019.2,3019.2,6038.4,2486.4,70.0
2011,Causes d'hospitalisation,Pathologies neurologiques,12921.5,12921.5,25843.0,sejours,Normal,21966.55,21966.55,43933.1,18090.1,70.0
2012,Causes d'hospitalisation,Pathologies neurologiques,12921.5,12921.5,25843.0,sejours,Normal,21966.55,21966.55,43933.1,18090.1,70.0
2013,Causes d'hospitalisation,Pathologies neurologiques,13239.0,13239.0,26478.0,sejours,Normal,22506.3,22506.3,45012.6,18534.6,70.0
2014,Causes d'hospitalisation,Pathologies neurologiques,13556.5,13556.5,27113.0,sejours,Normal,23046.05,23046.05,46092.1,18979.1,70.0
2015,Causes d'hospitalisation,Pathologies neurologiques,13874.0,13874.0,27748.0,sejours,Normal,23585.8,23585.8,47171.6,19423.6,70.0
2016,Causes d'hospitalisation,Pathologies neurologiques,13874.0,13874.0,27748.0,sejours,Normal,23585.8,23585.8,47171.6,19423.6,70.0
2011,Causes d'hospitalisation,Pathologies orthopédiques et traumatologiques,5032.0,5032.0,10064.0,sejours,Normal,8554.4,8554.4,17108.8,7044.8,70.0
2012,Causes d'hospitalisation,Pathologies orthopédiques et traumatologiques,5032.0,5032.0,10064.0,sejours,Normal,8554.4,8554.4,17108.8,7044.8,70.0
2013,Causes d'hospitalisation,Pathologies orthopédiques et traumatologiques,5163.0,5163.0,10326.0,sejours,Normal,8777.1,8777.1,17554.2,7228.2,70.0
2014,Causes d'hospitalisation,Pathologies orthopédiques et traumatologiques,5294.0,5294.0,10588.0,sejours,Normal,8999.8,8999.8,17999.6,7411.6,70.0
2015,Causes d'hospitalisation,Pathologies orthopédiques et traumatologiques,5425.0,5425.0,10850.0,sejours,Normal,9222.5,9222.5,18445.0,7595.0,70.0
2016,Causes d'hospitalisation,Pathologies orthopédiques et traumatologiques,5425.0,5425.0,10850.0,sejours,Normal,9222.5,9222.5,18445.0,7595.0,70.0
2011,Centres,Centres d’investigation clinique (CIC),2.0,2.0,4.0,centres,Normal,3.4,3.4,6.8,2.8,70.0
2012,Centres,Centres d’investigation clinique (CIC),2.0,2.0,4.0,centres,Normal,3.4,3.4,6.8,2.8,70.0
2013,Centres,Centres d’investigation clinique (CIC),2.0,2.0,4.0,centres,Normal,3.4,3.4,6.8,2.8,70.0
2014,Centres,Centres d’investigation clinique (CIC),2.0,2.0,4.0,centres,Normal,3.4,3.4,6.8,2.8,70.0
2015,Centres,Centres d’investigation clinique (CIC),2.0,2.0,4.0,centres,Normal,3.4,3.4,6.8,2.8,70.0
2016,Centres,Centres d’investigation clinique (CIC),2.0,2.0,4.0,centres,Normal,3.4,3.4,6.8,2.8,70.0
2017,Centres,Centres d’investigation clinique (CIC),2.0,2.0,4.0,centres,Normal,3.4,3.4,6.8,2.8,70.0
2011,Centres,Centres maladies rares,5.5,5.5,11.0,centres,Normal,9.35,9.35,18.7,7.7,70.0
2012,Centres,Centres maladies rares,5.5,5.5,11.0,centres,Normal,9.35,9.35,18.7,7.7,70.0
2013,Centres,Centres maladies rares,5.5,5.5,11.0,centres,Normal,9.35,9.35,18.7,7.7,70.0
2011,Examens de laboratoire – en actes,B,5177639.0,236071.0,5413710.0,actes,Normal,8801986.3,401320.7,9203307.0,3789597.0,70.0
2012,Examens de laboratoire – en actes,B,5034670.0,128091.0,5162761.0,actes,Normal,8558939.0,217754.7,8776693.7,3613932.7,70.0
2013,Examens de laboratoire – en actes,B,5034670.0,128091.0,5162761.0,actes,Normal,8558939.0,217754.7,8776693.7,3613932.7,70.0
2011,Examens de laboratoire – en actes,BHN,813954.0,1872.0,815826.0,actes,Normal,1383721.8,3182.4,1386904.2,571078.2,70.0
2012,Examens de laboratoire – en actes,BHN,946243.0,2566.0,948809.0,actes,Normal,1608613.1,4362.2,1612975.3,664166.3,70.0
2013,Examens de laboratoire – en actes,BHN,946243.0,2566.0,948809.0,actes,Normal,1608613.1,4362.2,1612975.3,664166.3,70.0
2011,Greffes,Greffes,197.0,197.0,394.0,greffes,Normal,334.9,334.9,669.8,275.8,70.0
2012,Greffes,Greffes,197.0,197.0,394.0,greffes,Normal,334.9,334.9,669.8,275.8,70.0
2013,Greffes,Greffes,197.0,197.0,394.0,greffes,Normal,334.9,334.9,669.8,275.8,70.0
2014,Greffes,Greffes,197.0,197.0,394.0,greffes,Normal,334.9,334.9,669.8,275.8,70.0
2015,Greffes,Greffes,197.0,197.0,394.0,greffes,Normal,334.9,334.9,669.8,275.8,70.0
2016,Greffes,Greffes,197.0,197.0,394.0,greffes,Normal,334.9,334.9,669.8,275.8,70.0
2017,Greffes,Greffes,197.0,197.0,394.0,greffes,Normal,334.9,334.9,669.8,275.8,70.0
2011,Greffes,Greffes réalisées,157.0,157.0,314.0,greffes,Normal,266.9,266.9,533.8,219.8,70.0
2012,Greffes,Greffes réalisées,157.0,157.0,314.0,greffes,Normal,266.9,266.9,533.8,219.8,70.0
2013,Greffes,Greffes réalisées,157.0,157.0,314.0,greffes,Normal,266.9,266.9,533.8,219.8,70.0
2011,Hospitalisation,Hospitalisations,84197.0,84197.0,168394.0,hospitalisations,Normal,143134.9,143134.9,286269.8,117875.8,70.0
2012,Hospitalisation,Hospitalisations,84197.0,84197.0,168394.0,hospitalisations,Normal,143134.9,143134.9,286269.8,117875.8,70.0
2013,Hospitalisation,Hospitalisations,84197.0,84197.0,168394.0,hospitalisations,Normal,143134.9,143134.9,286269.8,117875.8,70.0
2014,Hospitalisation,Hospitalisations,84197.0,84197.0,168394.0,hospitalisations,Normal,143134.9,143134.9,286269.8,117875.8,70.0
2015,Hospitalisation,Hospitalisations,84197.0,84197.0,168394.0,hospitalisations,Normal,143134.9,143134.9,286269.8,117875.8,70.0
2016,Hospitalisation,Hospitalisations,84197.0,84197.0,168394.0,hospitalisations,Normal,143134.9,143134.9,286269.8,117875.8,70.0
2011,Hospitalisation,Hospitalisations totales,77950.0,77950.0,155900.0,hospitalisations,Normal,132515.0,132515.0,265030.0,109130.0,70.0
2012,Hospitalisation,Hospitalisations totales,77950.0,77950.0,155900.0,hospitalisations,Normal,132515.0,132515.0,265030.0,109130.0,70.0
2013,Hospitalisation,Hospitalisations totales,77950.0,77950.0,155900.0,hospitalisations,Normal,132515.0,132515.0,265030.0,109130.0,70.0
2011,Hospitalisation,Nombre de services,36.5,36.5,73.0,services,Normal,62.05,62.05,124.1,51.1,70.0
2012,Hospitalisation,Nombre de services,36.5,36.5,73.0,services,Normal,62.05,62.05,124.1,51.1,70.0
2013,Hospitalisation,Nombre de services,36.5,36.5,73.0,services,Normal,62.05,62.05,124.1,51.1,70.0
2014,Hospitalisation,Nombre de services,36.5,36.5,73.0,services,Normal,62.05,62.05,124.1,51.1,70.0
2015,Hospitalisation,Nombre de services,36.5,36.5,73.0,services,Normal,62.05,62.05,124.1,51.1,70.0
2016,Hospitalisation,Nombre de services,36.5,36.5,73.0,services,Normal,62.05,62.05,124.1,51.1,70.0
2017,Hospitalisation,Nombre de services,36.5,36.5,73.0,services,Normal,62.05,62.05,124.1,51.1,70.0
2011,Mission d'enseignement,Enseignement,2500000.0,2500000.0,5000000.0,€,Normal,4250000.0,4250000.0,8500000.0,3500000.0,70.0
2012,Mission d'enseignement,Enseignement,2500000.0,2500000.0,5000000.0,€,Normal,4250000.0,4250000.0,8500000.0,3500000.0,70.0
2013,Mission d'enseignement,Enseignement,2500000.0,2500000.0,5000000.0,€,Normal,4250000.0,4250000.0,8500000.0,3500000.0,70.0
2014,Mission d'enseignement,Enseignement,2500000.0,2500000.0,5000000.0,€,Normal,4250000.0,4250000.0,8500000.0,3500000.0,70.0
2015,Mission d'enseignement,Enseignement,2500000.0,2500000.0,5000000.0,€,Normal,4250000.0,4250000.0,8500000.0,3500000.0,70.0
2016,Mission d'enseignement,Enseignement,2500000.0,2500000.0,5000000.0,€,Normal,4250000.0,4250000.0,8500000.0,3500000.0,70.0
2011,Mission d'enseignement,Essais cliniques,4750000.0,4750000.0,9500000.0,€,Normal,8075000.0,8075000.0,16150000.0,6650000.0,70.0
2012,Mission d'enseignement,Essais cliniques,4750000.0,4750000.0,9500000.0,€,Normal,8075000.0,8075000.0,16150000.0,6650000.0,70.0
2013,Mission d'enseignement,Essais cliniques,4750000.0,4750000.0,9500000.0,€,Normal,8075000.0,8075000.0,16150000.0,6650000.0,70.0
2014,Mission d'enseignement,Essais cliniques,4750000.0,4750000.0,9500000.0,€,Normal,8075000.0,8075000.0,16150000.0,6650000.0,70.0
2015,Mission d'enseignement,Essais cliniques,4750000.0,4750000.0,9500000.0,€,Normal,8075000.0,8075000.0,16150000.0,6650000.0,70.0
2016,Mission d'enseignement,Essais cliniques,4750000.0,4750000.0,9500000.0,€,Normal,8075000.0,8075000.0,16150000.0,6650000.0,70.0
2011,Mission d'enseignement,Publications,15750000.0,15750000.0,31500000.0,€,Normal,26775000.0,26775000.0,53550000.0,22050000.0,70.0
2012,Mission d'enseignement,Publications,15750000.0,15750000.0,31500000.0,€,Normal,26775000.0,26775000.0,53550000.0,22050000.0,70.0
2013,Mission d'enseignement,Publications,17133333.33,17133333.33,34266666.67,€,Normal,29126666.66,29126666.66,58253333.32,23986666.65,70.0
2014,Mission d'enseignement,Publications,18516666.67,18516666.67,37033333.33,€,Normal,31478333.34,31478333.34,62956666.68,25923333.35,70.0
2015,Mission d'enseignement,Publications,19900000.0,19900000.0,39800000.0,€,Normal,33830000.0,33830000.0,67660000.0,27860000.0,70.0
2016,Mission d'enseignement,Publications,19900000.0,19900000.0,39800000.0,€,Normal,33830000.0,33830000.0,67660000.0,27860000.0,70.0
2011,Mode d'hospitalisation,Consultations,330479.0,330479.0,660958.0,consultations,Normal,561814.3,561814.3,1123628.6,462670.6,70.0
2012,Mode d'hospitalisation,Consultations,330479.0,330479.0,660958.0,consultations,Normal,561814.3,561814.3,1123628.6,462670.6,70.0
2013,Mode d'hospitalisation,Consultations,321644.33,321644.33,643288.67,consultations,Normal,546795.36,546795.36,1093590.72,450302.05,70.0
2014,Mode d'hospitalisation,Consultations,312809.67,312809.67,625619.33,consultations,Normal,531776.44,531776.44,1063552.88,437933.55,70.0
2015,Mode d'hospitalisation,Consultations,303975.0,303975.0,607950.0,consultations,Normal,516757.5,516757.5,1033515.0,425565.0,70.0
2016,Mode d'hospitalisation,Consultations,303975.0,303975.0,607950.0,consultations,Normal,516757.5,516757.5,1033515.0,425565.0,70.0
2011,Mode d'hospitalisation,Consultations externes,630498.0,3038.0,633536.0,consultations,Normal,1071846.6,5164.6,1077011.2,443475.2,70.0
2012,Mode d'hospitalisation,Consultations externes,657047.0,3911.0,660958.0,consultations,Normal,1116979.9,6648.7,1123628.6,462670.6,70.0
2013,Mode d'hospitalisation,Consultations externes,651747.79,3758.21,655506.0,consultations,Normal,1107971.24,6388.96,1114360.2,458854.2,70.0
2014,Mode d'hospitalisation,Consultations externes,646448.57,3605.43,650054.0,consultations,Normal,1098962.57,6129.23,1105091.8,455037.8,70.0
2015,Mode d'hospitalisation,Consultations externes,641149.36,3452.64,644602.0,consultations,Normal,1089953.91,5869.49,1095823.4,451221.4,70.0
2016,Mode d'hospitalisation,Consultations externes,641149.36,3452.64,644602.0,consultations,Normal,1089953.91,5869.49,1095823.4,451221.4,70.0
2011,Mode d'hospitalisation,Nombre de journées SLD,13578.0,90799.0,104377.0,sejours,Normal,23082.6,154358.3,177440.9,73063.9,70.0
2012,Mode d'hospitalisation,Nombre de journées SLD,13365.0,76129.0,89494.0,sejours,Normal,22720.5,129419.3,152139.8,62645.8,70.0
2013,Mode d'hospitalisation,Nombre de journées SLD,13365.0,76129.0,89494.0,sejours,Normal,22720.5,129419.3,152139.8,62645.8,70.0
2011,Mode d'hospitalisation,Nombre de journées SSR,23730.0,45327.0,69057.0,sejours,Normal,40341.0,77055.9,117396.9,48339.9,70.0
2012,Mode d'hospitalisation,Nombre de journées SSR,21709.0,51704.0,73413.0,sejours,Normal,36905.3,87896.8,124802.1,51389.1,70.0
2013,Mode d'hospitalisation,Nombre de journées SSR,21709.0,51704.0,73413.0,sejours,Normal,36905.3,87896.8,124802.1,51389.1,70.0
2011,Mode d'hospitalisation,Nombre de journées psychiatriques,28396.0,6176.0,34572.0,sejours,Normal,48273.2,10499.2,58772.4,24200.4,70.0
2012,Mode d'hospitalisation,Nombre de journées psychiatriques,30557.0,6643.0,37200.0,sejours,Normal,51946.9,11293.1,63240.0,26040.0,70.0
2013,Mode d'hospitalisation,Nombre de journées psychiatriques,30557.0,6643.0,37200.0,sejours,Normal,51946.9,11293.1,63240.0,26040.0,70.0
2011,Mode d'hospitalisation,Nombre de séjours Chirurgie,23228.0,,,sejours,Normal,39487.6,,,,
2012,Mode d'hospitalisation,Nombre de séjours Chirurgie,23838.0,,,sejours,Normal,40524.6,,,,
2013,Mode d'hospitalisation,Nombre de séjours Chirurgie,23838.0,,,sejours,Normal,40524.6,,,,
2011,Mode d'hospitalisation,Nombre de séjours MCO,64356.0,2898.0,67254.0,sejours,Normal,109405.2,4926.6,114331.8,47077.8,70.0
2012,Mode d'hospitalisation,Nombre de séjours MCO,64693.0,3494.0,68187.0,sejours,Normal,109978.1,5939.8,115917.9,47730.9,70.0
2013,Mode d'hospitalisation,Nombre de séjours MCO,64693.0,3494.0,68187.0,sejours,Normal,109978.1,5939.8,115917.9,47730.9,70.0
2011,Mode d'hospitalisation,Nombre de séjours Médecine,121073.0,3978.0,125051.0,sejours,Normal,205824.1,6762.6,212586.7,87535.7,70.0
2012,Mode d'hospitalisation,Nombre de séjours Médecine,122825.0,4978.0,127803.0,sejours,Normal,208802.5,8462.6,217265.1,89462.1,70.0
2013,Mode d'hospitalisation,Nombre de séjours Médecine,122825.0,4978.0,127803.0,sejours,Normal,208802.5,8462.6,217265.1,89462.1,70.0
2011,Mode d'hospitalisation,Nombre de séjours en ambulatoire,83911.0,1080.0,84911.0,sejours,Normal,142648.7,1836.0,144484.7,59573.7,70.16
2012,Mode d'hospitalisation,Nombre de séjours en ambulatoire,86529.0,1184.0,87713.0,sejours,Normal,147099.3,2012.8,149112.1,61399.1,70.0
2013,Mode d'hospitalisation,Nombre de séjours en ambulatoire,86529.0,1184.0,87713.0,sejours,Normal,147099.3,2012.8,149112.1,61399.1,70.0
2011,Plateux Techniques,Anapath,46887.0,0.0,46887.0,actes,Normal,79707.9,0.0,79707.9,32820.9,70.0
2012,Plateux Techniques,Anapath,46887.0,0.0,46887.0,actes,Normal,79707.9,0.0,79707.9,32820.9,70.0
2013,Plateux Techniques,Anapath,46887.0,0.0,46887.0,actes,Normal,79707.9,0.0,79707.9,32820.9,70.0
2014,Plateux Techniques,Anapath,46887.0,0.0,46887.0,actes,Normal,79707.9,0.0,79707.9,32820.9,70.0
