year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise
2014,7,CFX,Actes,Actes opératoires,actes,2157.0,1677.0
2014,8,CFX,Actes,Actes opératoires,actes,2636.0,3115.0
2014,9,CFX,Actes,Actes opératoires,actes,1917.0,1198.0
2014,10,CFX,Actes,Actes opératoires,actes,2396.0,1438.0
2014,11,CFX,Actes,Actes opératoires,actes,2396.0,1438.0
2014,12,CFX,Actes,Actes opératoires,actes,1677.0,719.0
2015,1,CFX,Actes,Actes opératoires,actes,2636.0,1677.0
2015,2,CFX,Actes,Actes opératoires,actes,2157.0,2396.0
2015,3,CFX,Actes,Actes opératoires,actes,1677.0,3834.0
2015,4,CFX,Actes,Actes opératoires,actes,1438.0,3594.0
2015,5,CFX,Actes,Actes opératoires,actes,1438.0,2157.0
2015,6,CFX,Actes,Actes opératoires,actes,1438.0,719.0
2015,7,CFX,Actes,Actes opératoires,actes,2157.0,1677.0
2015,8,CFX,Actes,Actes opératoires,actes,2636.0,3115.0
2015,9,CFX,Actes,Actes opératoires,actes,1917.0,1198.0
2015,10,CFX,Actes,Actes opératoires,actes,2396.0,1438.0
2015,11,CFX,Actes,Actes opératoires,actes,2396.0,1438.0
2015,12,CFX,Actes,Actes opératoires,actes,1677.0,719.0
2016,1,CFX,Actes,Actes opératoires,actes,2636.0,1677.0
2016,2,CFX,Actes,Actes opératoires,actes,2157.0,2396.0
2016,3,CFX,Actes,Actes opératoires,actes,1677.0,3834.0
2016,4,CFX,Actes,Actes opératoires,actes,1438.0,3594.0
2016,5,CFX,Actes,Actes opératoires,actes,1438.0,2157.0
2016,6,CFX,Actes,Actes opératoires,actes,1438.0,719.0
2016,7,CFX,Actes,Actes opératoires,actes,2157.0,1677.0
2016,8,CFX,Actes,Actes opératoires,actes,2636.0,3115.0
2016,9,CFX,Actes,Actes opératoires,actes,1917.0,1198.0
2016,10,CFX,Actes,Actes opératoires,actes,2396.0,1438.0
2016,11,CFX,Actes,Actes opératoires,actes,2396.0,1438.0
2016,12,CFX,Actes,Actes opératoires,actes,1677.0,719.0
2017,1,CFX,Actes,Actes opératoires,actes,2636.0,1677.0
2017,1,CFX,Actes,Actes opératoires,actes,2636.0,1677.0
2017,2,CFX,Actes,Actes opératoires,actes,2157.0,2396.0
2017,2,CFX,Actes,Actes opératoires,actes,2157.0,2396.0
2017,3,CFX,Actes,Actes opératoires,actes,1677.0,3834.0
2017,3,CFX,Actes,Actes opératoires,actes,1677.0,3834.0
2017,4,CFX,Actes,Actes opératoires,actes,1438.0,3594.0
2017,4,CFX,Actes,Actes opératoires,actes,1438.0,3594.0
2017,5,CFX,Actes,Actes opératoires,actes,1438.0,2157.0
2017,5,CFX,Actes,Actes opératoires,actes,1438.0,2157.0
2017,6,CFX,Actes,Actes opératoires,actes,1438.0,719.0
2017,6,CFX,Actes,Actes opératoires,actes,1438.0,719.0
2017,7,CFX,Actes,Actes opératoires,actes,2157.0,1677.0
2017,7,CFX,Actes,Actes opératoires,actes,2157.0,1677.0
2017,8,CFX,Actes,Actes opératoires,actes,2636.0,3115.0
2017,8,CFX,Actes,Actes opératoires,actes,2636.0,3115.0
2017,9,CFX,Actes,Actes opératoires,actes,1917.0,1198.0
2017,9,CFX,Actes,Actes opératoires,actes,1917.0,1198.0
2017,10,CFX,Actes,Actes opératoires,actes,2396.0,1438.0
2017,10,CFX,Actes,Actes opératoires,actes,2396.0,1438.0
2017,11,CFX,Actes,Actes opératoires,actes,2396.0,1438.0
2017,11,CFX,Actes,Actes opératoires,actes,2396.0,1438.0
2017,12,CFX,Actes,Actes opératoires,actes,1677.0,719.0
2017,12,CFX,Actes,Actes opératoires,actes,1677.0,719.0
2011,1,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,437.0
2011,2,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,624.0
2011,3,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,999.0
2011,4,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,937.0
2011,5,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,562.0
2011,6,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,187.0
2011,7,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,437.0
2011,8,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,812.0
2011,9,CFX,Actes,Actes opératoires - ambulatoires,actes,500.0,312.0
2011,10,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2011,11,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2011,12,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,187.0
2012,1,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,437.0
2012,2,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,624.0
2012,3,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,999.0
2012,4,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,937.0
2012,5,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,562.0
2012,6,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,187.0
2012,7,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,437.0
2012,8,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,812.0
2012,9,CFX,Actes,Actes opératoires - ambulatoires,actes,500.0,312.0
2012,10,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2012,11,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2012,12,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,187.0
2013,1,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,437.0
2013,2,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,624.0
2013,3,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,999.0
2013,4,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,937.0
2013,5,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,562.0
2013,6,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,187.0
2013,7,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,437.0
2013,8,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,812.0
2013,9,CFX,Actes,Actes opératoires - ambulatoires,actes,500.0,312.0
2013,10,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2013,11,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2013,12,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,187.0
2014,1,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,437.0
2014,2,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,624.0
2014,3,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,999.0
2014,4,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,937.0
2014,5,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,562.0
2014,6,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,187.0
2014,7,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,437.0
2014,8,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,812.0
2014,9,CFX,Actes,Actes opératoires - ambulatoires,actes,500.0,312.0
2014,10,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2014,11,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2014,12,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,187.0
2015,1,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,437.0
2015,2,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,624.0
2015,3,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,999.0
2015,4,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,937.0
2015,5,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,562.0
2015,6,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,187.0
2015,7,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,437.0
2015,8,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,812.0
2015,9,CFX,Actes,Actes opératoires - ambulatoires,actes,500.0,312.0
2015,10,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2015,11,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2015,12,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,187.0
2016,1,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,437.0
2016,2,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,624.0
2016,3,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,999.0
2016,4,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,937.0
2016,5,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,562.0
2016,6,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,187.0
2016,7,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,437.0
2016,8,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,812.0
2016,9,CFX,Actes,Actes opératoires - ambulatoires,actes,500.0,312.0
2016,10,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2016,11,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2016,12,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,187.0
2017,1,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,437.0
2017,1,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,437.0
2017,2,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,624.0
2017,2,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,624.0
2017,3,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,999.0
2017,3,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,999.0
2017,4,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,937.0
2017,4,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,937.0
2017,5,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,562.0
2017,5,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,562.0
2017,6,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,187.0
2017,6,CFX,Actes,Actes opératoires - ambulatoires,actes,375.0,187.0
2017,7,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,437.0
2017,7,CFX,Actes,Actes opératoires - ambulatoires,actes,562.0,437.0
2017,8,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,812.0
2017,8,CFX,Actes,Actes opératoires - ambulatoires,actes,687.0,812.0
2017,9,CFX,Actes,Actes opératoires - ambulatoires,actes,500.0,312.0
2017,9,CFX,Actes,Actes opératoires - ambulatoires,actes,500.0,312.0
2017,10,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2017,10,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2017,11,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2017,11,CFX,Actes,Actes opératoires - ambulatoires,actes,624.0,375.0
2017,12,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,187.0
2017,12,CFX,Actes,Actes opératoires - ambulatoires,actes,437.0,187.0
2011,1,CFX,Activités en actes,Chirurgie,actes,16.0,10.0
2011,2,CFX,Activités en actes,Chirurgie,actes,13.0,14.0
2011,3,CFX,Activités en actes,Chirurgie,actes,10.0,23.0
2011,4,CFX,Activités en actes,Chirurgie,actes,8.0,21.0
2011,5,CFX,Activités en actes,Chirurgie,actes,8.0,13.0
2011,6,CFX,Activités en actes,Chirurgie,actes,8.0,4.0
2011,7,CFX,Activités en actes,Chirurgie,actes,13.0,10.0
2011,8,CFX,Activités en actes,Chirurgie,actes,16.0,18.0
2011,9,CFX,Activités en actes,Chirurgie,actes,11.0,7.0
2011,10,CFX,Activités en actes,Chirurgie,actes,14.0,8.0
2011,11,CFX,Activités en actes,Chirurgie,actes,14.0,8.0
2011,12,CFX,Activités en actes,Chirurgie,actes,10.0,4.0
2012,1,CFX,Activités en actes,Chirurgie,actes,13.0,8.0
2012,2,CFX,Activités en actes,Chirurgie,actes,11.0,12.0
2012,3,CFX,Activités en actes,Chirurgie,actes,8.0,19.0
2012,4,CFX,Activités en actes,Chirurgie,actes,7.0,18.0
2012,5,CFX,Activités en actes,Chirurgie,actes,7.0,11.0
2012,6,CFX,Activités en actes,Chirurgie,actes,7.0,4.0
2012,7,CFX,Activités en actes,Chirurgie,actes,11.0,8.0
2012,8,CFX,Activités en actes,Chirurgie,actes,13.0,15.0
2012,9,CFX,Activités en actes,Chirurgie,actes,9.0,6.0
2012,10,CFX,Activités en actes,Chirurgie,actes,12.0,7.0
2012,11,CFX,Activités en actes,Chirurgie,actes,12.0,7.0
2012,12,CFX,Activités en actes,Chirurgie,actes,8.0,4.0
2013,1,CFX,Activités en actes,Chirurgie,actes,13.0,8.0
2013,2,CFX,Activités en actes,Chirurgie,actes,11.0,12.0
2013,3,CFX,Activités en actes,Chirurgie,actes,8.0,19.0
2013,4,CFX,Activités en actes,Chirurgie,actes,7.0,18.0
2013,5,CFX,Activités en actes,Chirurgie,actes,7.0,11.0
2013,6,CFX,Activités en actes,Chirurgie,actes,7.0,4.0
2013,7,CFX,Activités en actes,Chirurgie,actes,11.0,8.0
2013,8,CFX,Activités en actes,Chirurgie,actes,13.0,15.0
2013,9,CFX,Activités en actes,Chirurgie,actes,9.0,6.0
2013,10,CFX,Activités en actes,Chirurgie,actes,12.0,7.0
2013,11,CFX,Activités en actes,Chirurgie,actes,12.0,7.0
2013,12,CFX,Activités en actes,Chirurgie,actes,8.0,4.0
2017,1,CFX,Activités en actes,Chirurgie,actes,13.0,8.0
2017,2,CFX,Activités en actes,Chirurgie,actes,11.0,12.0
2017,3,CFX,Activités en actes,Chirurgie,actes,8.0,19.0
2017,4,CFX,Activités en actes,Chirurgie,actes,7.0,18.0
2017,5,CFX,Activités en actes,Chirurgie,actes,7.0,11.0
2017,6,CFX,Activités en actes,Chirurgie,actes,7.0,4.0
2017,7,CFX,Activités en actes,Chirurgie,actes,11.0,8.0
2017,8,CFX,Activités en actes,Chirurgie,actes,13.0,15.0
2017,9,CFX,Activités en actes,Chirurgie,actes,9.0,6.0
2017,10,CFX,Activités en actes,Chirurgie,actes,12.0,7.0
2017,11,CFX,Activités en actes,Chirurgie,actes,12.0,7.0
2017,12,CFX,Activités en actes,Chirurgie,actes,8.0,4.0
2011,1,CFX,Activités en actes,Laboratoires,actes,26174.0,16656.0
2011,2,CFX,Activités en actes,Laboratoires,actes,21415.0,23794.0
2011,3,CFX,Activités en actes,Laboratoires,actes,16656.0,38071.0
2011,4,CFX,Activités en actes,Laboratoires,actes,14277.0,35691.0
2011,5,CFX,Activités en actes,Laboratoires,actes,14277.0,21415.0
2011,6,CFX,Activités en actes,Laboratoires,actes,14277.0,7138.0
2011,7,CFX,Activités en actes,Laboratoires,actes,21415.0,16656.0
2011,8,CFX,Activités en actes,Laboratoires,actes,26174.0,30933.0
2011,9,CFX,Activités en actes,Laboratoires,actes,19035.0,11897.0
2011,10,CFX,Activités en actes,Laboratoires,actes,23794.0,14277.0
2011,11,CFX,Activités en actes,Laboratoires,actes,23794.0,14277.0
2011,12,CFX,Activités en actes,Laboratoires,actes,16656.0,7138.0
2012,1,CFX,Activités en actes,Laboratoires,actes,14372.0,9146.0
2012,2,CFX,Activités en actes,Laboratoires,actes,11759.0,13066.0
2012,3,CFX,Activités en actes,Laboratoires,actes,9146.0,20905.0
2012,4,CFX,Activités en actes,Laboratoires,actes,7839.0,19599.0
2012,5,CFX,Activités en actes,Laboratoires,actes,7839.0,11759.0
2012,6,CFX,Activités en actes,Laboratoires,actes,7839.0,3920.0
2012,7,CFX,Activités en actes,Laboratoires,actes,11759.0,9146.0
2012,8,CFX,Activités en actes,Laboratoires,actes,14372.0,16985.0
2012,9,CFX,Activités en actes,Laboratoires,actes,10453.0,6533.0
2012,10,CFX,Activités en actes,Laboratoires,actes,13066.0,7839.0
2012,11,CFX,Activités en actes,Laboratoires,actes,13066.0,7839.0
2012,12,CFX,Activités en actes,Laboratoires,actes,9146.0,3920.0
2013,1,CFX,Activités en actes,Laboratoires,actes,14372.0,9146.0
2013,2,CFX,Activités en actes,Laboratoires,actes,11759.0,13066.0
2013,3,CFX,Activités en actes,Laboratoires,actes,9146.0,20905.0
2013,4,CFX,Activités en actes,Laboratoires,actes,7839.0,19599.0
2013,5,CFX,Activités en actes,Laboratoires,actes,7839.0,11759.0
2013,6,CFX,Activités en actes,Laboratoires,actes,7839.0,3920.0
2013,7,CFX,Activités en actes,Laboratoires,actes,11759.0,9146.0
2013,8,CFX,Activités en actes,Laboratoires,actes,14372.0,16985.0
2013,9,CFX,Activités en actes,Laboratoires,actes,10453.0,6533.0
2013,10,CFX,Activités en actes,Laboratoires,actes,13066.0,7839.0
2013,11,CFX,Activités en actes,Laboratoires,actes,13066.0,7839.0
2013,12,CFX,Activités en actes,Laboratoires,actes,9146.0,3920.0
2017,1,CFX,Activités en actes,Laboratoires,actes,18306.0,11649.33
2017,2,CFX,Activités en actes,Laboratoires,actes,14977.67,16642.0
2017,3,CFX,Activités en actes,Laboratoires,actes,11649.33,26627.0
2017,4,CFX,Activités en actes,Laboratoires,actes,9985.0,24963.0
2017,5,CFX,Activités en actes,Laboratoires,actes,9985.0,14977.67
2017,6,CFX,Activités en actes,Laboratoires,actes,9985.0,4992.67
2017,7,CFX,Activités en actes,Laboratoires,actes,14977.67,11649.33
2017,8,CFX,Activités en actes,Laboratoires,actes,18306.0,21634.33
2017,9,CFX,Activités en actes,Laboratoires,actes,13313.67,8321.0
2017,10,CFX,Activités en actes,Laboratoires,actes,16642.0,9985.0
2017,11,CFX,Activités en actes,Laboratoires,actes,16642.0,9985.0
2017,12,CFX,Activités en actes,Laboratoires,actes,11649.33,4992.67
2011,1,CFX,Activités en actes,Soins dentaires,actes,2459.0,1565.0
2011,2,CFX,Activités en actes,Soins dentaires,actes,2012.0,2236.0
2011,3,CFX,Activités en actes,Soins dentaires,actes,1565.0,3577.0
2011,4,CFX,Activités en actes,Soins dentaires,actes,1341.0,3354.0
2011,5,CFX,Activités en actes,Soins dentaires,actes,1341.0,2012.0
2011,6,CFX,Activités en actes,Soins dentaires,actes,1341.0,671.0
2011,7,CFX,Activités en actes,Soins dentaires,actes,2012.0,1565.0
2011,8,CFX,Activités en actes,Soins dentaires,actes,2459.0,2906.0
2011,9,CFX,Activités en actes,Soins dentaires,actes,1789.0,1118.0
2011,10,CFX,Activités en actes,Soins dentaires,actes,2236.0,1341.0
2011,11,CFX,Activités en actes,Soins dentaires,actes,2236.0,1341.0
2011,12,CFX,Activités en actes,Soins dentaires,actes,1565.0,671.0
2012,1,CFX,Activités en actes,Soins dentaires,actes,3485.0,2218.0
2012,2,CFX,Activités en actes,Soins dentaires,actes,2851.0,3168.0
2012,3,CFX,Activités en actes,Soins dentaires,actes,2218.0,5069.0
2012,4,CFX,Activités en actes,Soins dentaires,actes,1901.0,4752.0
2012,5,CFX,Activités en actes,Soins dentaires,actes,1901.0,2851.0
2012,6,CFX,Activités en actes,Soins dentaires,actes,1901.0,950.0
2012,7,CFX,Activités en actes,Soins dentaires,actes,2851.0,2218.0
2012,8,CFX,Activités en actes,Soins dentaires,actes,3485.0,4119.0
2012,9,CFX,Activités en actes,Soins dentaires,actes,2534.0,1584.0
2012,10,CFX,Activités en actes,Soins dentaires,actes,3168.0,1901.0
2012,11,CFX,Activités en actes,Soins dentaires,actes,3168.0,1901.0
2012,12,CFX,Activités en actes,Soins dentaires,actes,2218.0,950.0
2013,1,CFX,Activités en actes,Soins dentaires,actes,3485.0,2218.0
2013,2,CFX,Activités en actes,Soins dentaires,actes,2851.0,3168.0
2013,3,CFX,Activités en actes,Soins dentaires,actes,2218.0,5069.0
2013,4,CFX,Activités en actes,Soins dentaires,actes,1901.0,4752.0
2013,5,CFX,Activités en actes,Soins dentaires,actes,1901.0,2851.0
2013,6,CFX,Activités en actes,Soins dentaires,actes,1901.0,950.0
2013,7,CFX,Activités en actes,Soins dentaires,actes,2851.0,2218.0
2013,8,CFX,Activités en actes,Soins dentaires,actes,3485.0,4119.0
2013,9,CFX,Activités en actes,Soins dentaires,actes,2534.0,1584.0
2013,10,CFX,Activités en actes,Soins dentaires,actes,3168.0,1901.0
2013,11,CFX,Activités en actes,Soins dentaires,actes,3168.0,1901.0
2013,12,CFX,Activités en actes,Soins dentaires,actes,2218.0,950.0
2017,1,CFX,Activités en actes,Soins dentaires,actes,3143.0,2000.33
2017,2,CFX,Activités en actes,Soins dentaires,actes,2571.33,2857.33
2017,3,CFX,Activités en actes,Soins dentaires,actes,2000.33,4571.67
2017,4,CFX,Activités en actes,Soins dentaires,actes,1714.33,4286.0
2017,5,CFX,Activités en actes,Soins dentaires,actes,1714.33,2571.33
2017,6,CFX,Activités en actes,Soins dentaires,actes,1714.33,857.0
2017,7,CFX,Activités en actes,Soins dentaires,actes,2571.33,2000.33
2017,8,CFX,Activités en actes,Soins dentaires,actes,3143.0,3714.67
2017,9,CFX,Activités en actes,Soins dentaires,actes,2285.67,1428.67
2017,10,CFX,Activités en actes,Soins dentaires,actes,2857.33,1714.33
2017,11,CFX,Activités en actes,Soins dentaires,actes,2857.33,1714.33
2017,12,CFX,Activités en actes,Soins dentaires,actes,2000.33,857.0
2011,1,CFX,Activités en séances,Chimiothérapie,actes,43.0,27.0
2011,2,CFX,Activités en séances,Chimiothérapie,actes,35.0,39.0
2011,3,CFX,Activités en séances,Chimiothérapie,actes,27.0,63.0
2011,4,CFX,Activités en séances,Chimiothérapie,actes,24.0,59.0
2011,5,CFX,Activités en séances,Chimiothérapie,actes,24.0,35.0
2011,6,CFX,Activités en séances,Chimiothérapie,actes,24.0,12.0
2011,7,CFX,Activités en séances,Chimiothérapie,actes,35.0,27.0
2011,8,CFX,Activités en séances,Chimiothérapie,actes,43.0,51.0
2011,9,CFX,Activités en séances,Chimiothérapie,actes,31.0,20.0
2011,10,CFX,Activités en séances,Chimiothérapie,actes,39.0,24.0
2011,11,CFX,Activités en séances,Chimiothérapie,actes,39.0,24.0
2011,12,CFX,Activités en séances,Chimiothérapie,actes,27.0,12.0
2012,1,CFX,Activités en séances,Chimiothérapie,actes,53.0,34.0
2012,2,CFX,Activités en séances,Chimiothérapie,actes,43.0,48.0
2012,3,CFX,Activités en séances,Chimiothérapie,actes,34.0,77.0
2012,4,CFX,Activités en séances,Chimiothérapie,actes,29.0,72.0
2012,5,CFX,Activités en séances,Chimiothérapie,actes,29.0,43.0
2012,6,CFX,Activités en séances,Chimiothérapie,actes,29.0,14.0
2012,7,CFX,Activités en séances,Chimiothérapie,actes,43.0,34.0
2012,8,CFX,Activités en séances,Chimiothérapie,actes,53.0,63.0
2012,9,CFX,Activités en séances,Chimiothérapie,actes,39.0,24.0
2012,10,CFX,Activités en séances,Chimiothérapie,actes,48.0,29.0
2012,11,CFX,Activités en séances,Chimiothérapie,actes,48.0,29.0
2012,12,CFX,Activités en séances,Chimiothérapie,actes,34.0,14.0
2013,1,CFX,Activités en séances,Chimiothérapie,actes,53.0,34.0
2013,2,CFX,Activités en séances,Chimiothérapie,actes,43.0,48.0
2013,3,CFX,Activités en séances,Chimiothérapie,actes,34.0,77.0
2013,4,CFX,Activités en séances,Chimiothérapie,actes,29.0,72.0
2013,5,CFX,Activités en séances,Chimiothérapie,actes,29.0,43.0
2013,6,CFX,Activités en séances,Chimiothérapie,actes,29.0,14.0
2013,7,CFX,Activités en séances,Chimiothérapie,actes,43.0,34.0
2013,8,CFX,Activités en séances,Chimiothérapie,actes,53.0,63.0
2013,9,CFX,Activités en séances,Chimiothérapie,actes,39.0,24.0
2013,10,CFX,Activités en séances,Chimiothérapie,actes,48.0,29.0
2013,11,CFX,Activités en séances,Chimiothérapie,actes,48.0,29.0
2013,12,CFX,Activités en séances,Chimiothérapie,actes,34.0,14.0
2017,1,CFX,Activités en séances,Chimiothérapie,actes,53.0,34.0
2017,2,CFX,Activités en séances,Chimiothérapie,actes,43.0,48.0
2017,3,CFX,Activités en séances,Chimiothérapie,actes,34.0,77.0
2017,4,CFX,Activités en séances,Chimiothérapie,actes,29.0,72.0
2017,5,CFX,Activités en séances,Chimiothérapie,actes,29.0,43.0
2017,6,CFX,Activités en séances,Chimiothérapie,actes,29.0,14.0
2017,7,CFX,Activités en séances,Chimiothérapie,actes,43.0,34.0
2017,8,CFX,Activités en séances,Chimiothérapie,actes,53.0,63.0
2017,9,CFX,Activités en séances,Chimiothérapie,actes,39.0,24.0
2017,10,CFX,Activités en séances,Chimiothérapie,actes,48.0,29.0
2017,11,CFX,Activités en séances,Chimiothérapie,actes,48.0,29.0
2017,12,CFX,Activités en séances,Chimiothérapie,actes,34.0,14.0
2011,1,CFX,Causes d'hospitalisation,Accouchements,accouchements,125.0,80.0
2011,2,CFX,Causes d'hospitalisation,Accouchements,accouchements,103.0,114.0
